status_type,year_born,gender,native_province,corruption_location,local_official,rankErin,sentence_details,economic_problem,corrupted_amount,sector,connections_with_tigers
Tiger,1960-1969,Male,Shandong,Hebei,No,5,NA,No,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Female,Guizhou,Guangxi,No,10,NA,No,NA,finance,No
Tiger,1950-1959,Male,Zhejiang,Guizhou,No,5,NA,NA,NA,social service,No
Fly,1940-1949,Male,Guangdong,Tianjin,No,6,NA,NA,NA,CEHS,No
Fly,1980-1989,Male,Guizhou,Ningxia,No,5,NA,No,NA,social service,No
Fly,1980-1989,Male,Hunan,Ningxia,No,6,5-10 years imprisonment,NA,NA,infrastructure,No
Fly,1950-1959,Male,Guangxi,Guangxi,Yes,7,NA,NA,NA,CEHS,No
Fly,1940-1949,Male,Shaanxi,Inner Mongolia,No,8,NA,NA,NA,social service,No
Fly,1980-1989,Male,Anhui,Inner Mongolia,No,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,6,NA,No,NA,social service,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,10,NA,NA,NA,mining,No
Fly,1980-1989,Male,Jilin,Henan,No,6,NA,No,NA,CEHS,No
Fly,1960-1969,Male,Sichuan,Xinjiang,No,10,NA,No,NA,social service,No
Fly,1950-1959,Male,Guangxi,Guangxi,Yes,8,NA,No,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,7,NA,NA,NA,social service,No
Fly,1940-1949,Male,Chongqing,Ningxia,No,6,5-10 years imprisonment,No,NA,social service,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,7,5-10 years imprisonment,No,NA,social service,No
Fly,1960-1969,Female,Inner Mongolia,Inner Mongolia,Yes,10,NA,NA,NA,social service,No
Fly,1950-1969,Male,Sichuan,Sichuan,Yes,10,NA,No,NA,mining,No
Fly,1940-1949,Male,Sichuan,Sichuan,Yes,10,NA,NA,NA,mining,No
Fly,1960-1969,Male,Qinghai,Qinghai,Yes,9,NA,NA,NA,mining,No
Fly,1960-1969,Male,Shaanxi,Shaanxi,Yes,6,NA,No,NA,energy,No
Fly,1960-1969,Male,Henan,Shaanxi,No,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Jiangxi,Liaoning,No,6,NA,No,NA,technology,No
Fly,1950-1959,Male,Jilin,Xinjiang,No,7,5-10 years imprisonment,No,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,10,NA,Yes,NA,social service,No
Fly,1950-1959,Male,Hubei,Hubei,Yes,10,NA,No,NA,technology,No
Fly,1980-1989,Male,Xinjiang,Yunnan,No,9,NA,No,NA,technology,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Guangxi,No,6,NA,No,NA,social service,No
Fly,1940-1949,Male,Sichuan,Sichuan,Yes,10,NA,NA,NA,mining,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,10,NA,NA,NA,mining,No
Fly,1950-1969,Male,Inner Mongolia,Liaoning,No,8,NA,No,NA,finance,No
Fly,1950-1969,Male,Shaanxi,Shanghai,No,6,NA,No,NA,CEHS,No
Fly,1940-1949,Male,Hunan,Gansu,No,10,NA,No,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,9,NA,No,NA,finance,No
Fly,1960-1969,Male,Sichuan,Jiangsu,No,10,NA,No,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,10,NA,NA,NA,social service,No
Fly,1970-1979,Male,Chongqing,Tianjin,No,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Chongqing,No,8,NA,No,NA,social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,6,NA,NA,NA,social service,No
Fly,1940-1949,Male,Guangxi,Jiangxi,No,7,NA,NA,NA,finance,No
Fly,1960-1969,Male,Liaoning,Guizhou,No,7,NA,No,NA,social service,No
Fly,1960-1969,Male,Jilin,Guizhou,No,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,6,Life imprisonment,Yes,"10,000,000-50,000,000",finance,Yes
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Henan,Hainan,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shanxi,Xinjiang,No,7,NA,NA,NA,CEHS,No
Fly,1950-1969,Male,Shaanxi,Zhejiang,No,7,NA,NA,NA,real estate,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guizhou,Jilin,No,10,NA,Yes,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,6,NA,No,NA,social service,No
Fly,1940-1949,Male,Jiangsu,Hubei,No,10,NA,Yes,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,Yes,NA,social service,No
Fly,1950-1969,Male,Beijing,Henan,No,7,NA,NA,NA,social service,No
Fly,1980-1989,Male,Hubei,Hebei,No,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Xinjiang,Xinjiang,Yes,5,NA,No,NA,social service,No
Fly,1960-1969,Male,Sichuan,Xinjiang,No,5,NA,No,NA,social service,No
Fly,1960-1969,Male,Anhui,Xinjiang,No,7,NA,NA,NA,finance,No
Fly,1960-1969,Male,Shanxi,Xinjiang,No,7,NA,No,NA,CEHS,No
Fly,1950-1959,Male,Jiangsu,Jiangsu,Yes,6,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,6,NA,No,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Female,Anhui,Guangdong,No,8,NA,No,NA,social service,No
Fly,1960-1969,Male,Guangxi,Guangxi,Yes,6,NA,NA,NA,social service,No
Fly,1970-1979,Male,Chongqing,Chongqing,Yes,8,NA,No,NA,social service,No
Fly,1950-1969,Male,Jiangsu,Henan,No,5,NA,No,NA,social service,No
Fly,1950-1959,Male,Hunan,Guangxi,No,7,NA,No,NA,social service,No
Fly,1960-1969,Male,Anhui,Xinjiang,No,5,NA,No,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Tianjin,Tianjin,Yes,7,NA,No,NA,finance,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Anhui,Anhui,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Fujian,Fujian,Yes,6,NA,No,NA,social service,No
Fly,1950-1959,Male,Tianjin,Hebei,No,10,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,9,NA,NA,NA,technology,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,6,NA,No,NA,social service,No
Fly,1950-1959,Male,Jiangsu,Sichuan,No,8,NA,No,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,6,NA,NA,NA,infrastructure,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,9,NA,No,NA,social service,No
Fly,1950-1959,Male,Henan,Guangdong,No,9,NA,NA,NA,finance,No
Fly,1960-1969,Female,Hunan,Hunan,Yes,9,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,7,NA,No,NA,finance,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,7,NA,No,NA,CEHS,No
Fly,1960-1969,Male,Henan,Henan,Yes,9,NA,No,NA,social service,No
Fly,1960-1969,Male,Henan,Xinjiang,No,6,NA,No,NA,social service,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,7,NA,No,NA,social service,No
Fly,1960-1969,Male,Guangxi,Guangxi,Yes,7,NA,No,NA,agriculture,No
Fly,1960-1969,Male,Hunan,Guangxi,No,9,NA,No,NA,finance,No
Fly,1960-1969,Male,Hainan,Guangdong,No,5,NA,No,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,No,NA,social service,No
Fly,1950-1959,Male,Shaanxi,Shaanxi,Yes,6,NA,No,NA,CEHS,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,5,NA,Yes,NA,social service,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,9,NA,No,NA,social service,No
Fly,1950-1959,Male,Ningxia,Ningxia,Yes,8,NA,No,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,5,NA,No,NA,social service,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,10,NA,No,NA,CEHS,No
Fly,1960-1969,Male,Guangxi,Guangxi,Yes,7,NA,NA,NA,social service,No
Fly,1970-1979,Male,Ningxia,Ningxia,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,7,NA,No,NA,CEHS,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,6,NA,No,NA,social service,No
Fly,1980-1989,Male,Hainan,Heilongjiang,No,8,NA,No,NA,social service,No
Fly,1960-1969,Male,Henan,Fujian,No,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,6,NA,No,NA,social service,No
Tiger,1950-1959,Male,Heilongjiang,Henan,No,3,10-15 years imprisonment,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1960-1969,Male,Tianjin,Tianjin,Yes,7,NA,No,NA,social service,No
Fly,1960-1969,Male,Jiangxi,Hainan,No,9,NA,No,NA,energy,No
Fly,1950-1959,Female,Liaoning,Liaoning,Yes,6,NA,No,NA,social service,No
Fly,1950-1959,Male,Liaoning,Liaoning,Yes,10,NA,No,NA,social service,No
Fly,1960-1969,Male,Jiangxi,Jiangxi,Yes,8,NA,NA,NA,social service,No
Tiger,1960-1969,Male,Tianjin,Tianjin,Yes,4,NA,NA,NA,social service,No
Fly,1950-1959,Male,Sichuan,Sichuan,Yes,6,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,10,NA,No,NA,social service,No
Fly,1960-1969,Male,Fujian,Fujian,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,6,NA,NA,NA,social service,No
Fly,1970-1979,Male,Shaanxi,Beijing,No,8,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Tibet,Tibet,Yes,9,NA,NA,NA,CEHS,No
Tiger,1950-1959,Male,Liaoning,Beijing,No,4,NA,NA,NA,social service,No
Fly,1950-1959,Male,Sichuan,Xinjiang,No,8,NA,NA,NA,mining,No
Fly,1960-1969,Male,Tianjin,Tianjin,Yes,7,NA,No,NA,social service,No
Fly,1950-1959,Female,Henan,Henan,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Anhui,Sichuan,No,6,NA,NA,NA,CEHS,No
Fly,1960-1969,Female,Liaoning,Liaoning,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Chongqing,Chongqing,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Chongqing,Sichuan,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,8,NA,No,NA,social service,No
Fly,1960-1969,Male,Zhejiang,Shanghai,No,10,NA,No,NA,finance,No
Fly,1960-1969,Male,Shandong,Hebei,No,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,5,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,9,NA,NA,NA,technology,No
Fly,1950-1959,Male,Sichuan,Sichuan,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,9,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Guizhou,Guizhou,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shandong,Xinjiang,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Xinjiang,Liaoning,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,10,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hebei,Hebei,Yes,9,NA,NA,NA,manufacturing,No
Fly,1960-1969,Male,Henan,Henan,Yes,8,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Xinjiang,Xinjiang,Yes,8,NA,NA,NA,CEHS,No
Fly,1970-1979,Male,Guangdong,Guangdong,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jiangxi,Liaoning,No,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shaanxi,Inner Mongolia,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jiangsu,Jiangsu,Yes,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Chongqing,Chongqing,Yes,6,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shaanxi,Shaanxi,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Guangdong,No,7,NA,No,NA,transport,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,7,NA,NA,NA,social service,No
Fly,1940-1949,Male,Liaoning,Jiangxi,No,5,NA,NA,NA,mining,No
Fly,1970-1979,Male,Shanghai,Tianjin,No,7,NA,No,NA,social service,No
Fly,1960-1969,Male,Anhui,Zhejiang,No,10,NA,NA,NA,finance,No
Fly,1950-1969,Male,Hubei,Beijing,No,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guizhou,Liaoning,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Yunnan,Yunnan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Chongqing,Chongqing,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jilin,Jilin,Yes,6,NA,No,NA,social service,No
Fly,1960-1969,Male,Tibet,Beijing,No,5,NA,NA,NA,transport,No
Fly,1940-1949,Male,Guangdong,Guangdong,Yes,10,NA,NA,NA,social service,No
Tiger,1960-1969,Male,Hunan,Hunan,Yes,4,NA,Yes,NA,social service,No
Tiger,1960-1969,Male,Anhui,Anhui,Yes,4,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,5,NA,Yes,"10,000,000-50,000,000",social service,No
Fly,1950-1959,Male,Hainan,Hubei,No,7,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Sichuan,Yunnan,No,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Chongqing,Chongqing,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Xinjiang,Guizhou,No,7,NA,NA,NA,finance,No
Fly,1950-1959,Male,Jilin,Anhui,No,10,NA,NA,NA,transport,No
Fly,1950-1959,Male,Shanxi,Xinjiang,No,8,NA,NA,NA,finance,No
Fly,1940-1949,Male,Jiangxi,Liaoning,No,6,NA,NA,NA,finance,No
Fly,1960-1969,Male,Hubei,Hubei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1969,Male,Liaoning,Yunnan,No,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Henan,Henan,Yes,8,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,6,NA,NA,NA,mining,No
Fly,1960-1969,Male,Henan,Henan,Yes,8,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Sichuan,Chongqing,No,6,NA,NA,NA,mining,No
Fly,1950-1959,Male,Xinjiang,Xinjiang,Yes,7,NA,NA,NA,mining,No
Fly,1970-1979,Male,Qinghai,Jiangsu,No,9,NA,NA,NA,finance,No
Fly,1950-1969,Male,Hainan,Jiangsu,No,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Tianjin,No,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guizhou,Guizhou,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Shaanxi,Liaoning,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Guangdong,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Anhui,Guizhou,No,9,NA,NA,NA,technology,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Tianjin,Tianjin,Yes,7,NA,NA,NA,agriculture,No
Tiger,1950-1959,Male,Shandong,Beijing,No,4,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,7,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Hebei,Hubei,No,9,NA,NA,NA,energy,No
Fly,1960-1969,Female,Tianjin,Tianjin,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jiangsu,Jiangsu,Yes,9,NA,NA,NA,social service,No
Fly,1950-1959,Male,Fujian,Fujian,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Zhejiang,Xinjiang,No,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Heilongjiang,Heilongjiang,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanxi,Xinjiang,No,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,5,NA,NA,NA,finance,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Anhui,Hebei,No,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Xinjiang,No,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Xinjiang,Xinjiang,Yes,5,NA,NA,NA,mining,No
Tiger,1950-1959,Male,Shandong,Beijing,No,4,NA,Yes,"10,000,000-50,000,000",social service,Yes
Fly,1960-1969,Male,Shanxi,Liaoning,No,6,NA,NA,NA,finance,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,6,NA,NA,NA,agriculture,No
Fly,1960-1969,Male,Ningxia,Ningxia,Yes,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Inner Mongolia,Inner Mongolia,Yes,7,NA,NA,NA,social service,No
Fly,1950-1969,Male,Qinghai,Heilongjiang,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Chongqing,Chongqing,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Chongqing,Sichuan,No,8,NA,NA,NA,social service,No
Fly,1970-1979,Male,Jiangsu,Xinjiang,No,7,NA,NA,NA,CEHS,No
Fly,1950-1969,Male,Jiangsu,Xinjiang,No,10,NA,No,NA,social service,No
Fly,1950-1959,Male,Xinjiang,Xinjiang,Yes,8,NA,NA,NA,social service,No
Fly,1980-1989,Male,Zhejiang,Xinjiang,No,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Yunnan,Xinjiang,No,9,NA,NA,NA,social service,No
Fly,1980-1989,Male,Shandong,Xinjiang,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Xinjiang,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangdong,Guangdong,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Jiangsu,Xinjiang,No,7,NA,NA,NA,finance,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,6,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Shandong,Shandong,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Jiangsu,No,8,NA,NA,NA,finance,No
Fly,1950-1959,Male,Yunnan,Yunnan,Yes,8,NA,NA,NA,agriculture,No
Fly,1960-1969,Male,Jiangxi,Jiangxi,Yes,10,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shandong,Hunan,No,5,10-15 years imprisonment,Yes,"10,000,000-50,000,000",mining,No
Fly,1950-1959,Male,Hubei,Hubei,Yes,9,NA,NA,NA,energy,No
Fly,1950-1959,Male,Sichuan,Sichuan,Yes,7,NA,NA,NA,social service,No
Fly,1980-1989,Male,Jiangsu,Hubei,No,5,NA,NA,NA,finance,No
Fly,1980-1989,Female,Gansu,Anhui,No,10,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Shandong,Shandong,Yes,7,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Guangxi,Guangxi,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Inner Mongolia,Guangxi,No,9,NA,NA,NA,transport,No
Fly,1970-1979,Male,Jiangsu,Guangxi,No,10,NA,NA,NA,transport,No
Tiger,1950-1959,Male,Liaoning,Liaoning,Yes,4,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shanghai,Shanghai,Yes,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,5,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Shanghai,Beijing,No,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,9,NA,NA,NA,infrastructure,No
Fly,1970-1979,Male,Anhui,Yunnan,No,8,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Yunnan,Yunnan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Shaanxi,Shaanxi,Yes,9,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Shaanxi,Shaanxi,Yes,9,NA,NA,NA,technology,No
Fly,1960-1969,Male,Shaanxi,Shaanxi,Yes,7,NA,NA,NA,technology,No
Fly,1960-1969,Male,Anhui,Anhui,Yes,8,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Sichuan,Sichuan,Yes,6,NA,NA,NA,CEHS,No
Fly,1980-1989,Male,Shanxi,Hubei,No,9,NA,NA,NA,agriculture,No
Fly,1950-1959,Female,Guangdong,Guangdong,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,8,NA,NA,NA,social service,No
Fly,1950-1959,Male,Xinjiang,Xinjiang,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Xinjiang,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Female,Guangdong,Qinghai,No,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Anhui,Anhui,Yes,9,NA,No,NA,CEHS,No
Fly,1960-1969,Male,Sichuan,Anhui,No,9,NA,NA,NA,finance,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Jilin,Inner Mongolia,No,6,NA,NA,NA,transport,No
Fly,1960-1969,Male,Shanxi,Inner Mongolia,No,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Henan,Henan,Yes,6,NA,NA,NA,social service,No
Fly,1950-1959,Male,Hainan,Guangdong,No,5,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Hunan,Hunan,Yes,7,NA,NA,NA,social service,No
Fly,1940-1949,Male,Yunnan,Guangdong,No,6,NA,NA,NA,technology,No
Fly,1950-1959,Male,Henan,Sichuan,No,5,NA,NA,NA,CEHS,No
Fly,1960-1969,Female,Guangxi,Qinghai,No,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Liaoning,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Liaoning,Liaoning,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Beijing,Ningxia,No,8,NA,NA,NA,agriculture,No
Fly,1950-1959,Male,Hebei,Ningxia,No,6,NA,NA,NA,finance,No
Fly,1950-1959,Male,Anhui,Xinjiang,No,10,NA,NA,NA,finance,No
Fly,1960-1969,Male,Xinjiang,Xinjiang,Yes,10,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Sichuan,Henan,No,6,NA,NA,NA,social service,No
Tiger,1950-1959,Male,Chongqing,Beijing,No,5,NA,NA,NA,social service,No
Fly,1940-1949,Male,Xinjiang,Beijing,No,6,NA,NA,NA,finance,No
Fly,1960-1969,Male,Henan,Hainan,No,6,NA,NA,NA,social service,No
Fly,1970-1979,Male,Liaoning,Liaoning,Yes,7,NA,NA,NA,social service,No
Fly,1950-1959,Male,Guangxi,Guangxi,Yes,10,NA,NA,NA,transport,No
Tiger,1950-1959,Male,Yunnan,Hebei,No,4,NA,NA,NA,social service,No
Fly,1960-1969,Male,Gansu,Gansu,Yes,8,NA,NA,NA,social service,No
Tiger,1940-1949,Male,Zhejiang,Beijing,No,4,NA,NA,NA,social service,No
Fly,1980-1989,Male,Anhui,Shanghai,No,5,NA,NA,NA,real estate,No
Fly,1970-1979,Male,Zhejiang,Gansu,No,5,NA,NA,NA,social service,No
Fly,1950-1959,Male,Jiangsu,Anhui,No,7,NA,NA,NA,technology,No
Fly,1960-1969,Male,Shanxi,Liaoning,No,10,NA,NA,NA,social service,No
Fly,1960-1969,Male,Heilongjiang,Heilongjiang,Yes,9,NA,NA,NA,social service,No
Fly,1960-1969,Female,Gansu,Gansu,Yes,5,NA,NA,NA,social service,No
Fly,1960-1969,Male,Gansu,Gansu,Yes,6,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guizhou,Guangxi,No,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Jiangsu,Jiangsu,Yes,8,NA,NA,NA,mining,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hubei,Hebei,No,10,NA,NA,NA,finance,No
Tiger,1960-1969,Male,Anhui,Anhui,Yes,4,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hunan,Guizhou,No,9,NA,NA,NA,social service,No
Fly,1960-1969,Male,Hebei,Hebei,Yes,7,NA,NA,NA,technology,No
Fly,1950-1959,Male,Gansu,Gansu,Yes,5,NA,NA,NA,agriculture,No
Fly,1950-1969,Male,Shandong,Guangdong,No,8,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guangdong,Guangdong,Yes,7,NA,NA,NA,social service,No
Fly,1960-1969,Male,Guizhou,Liaoning,No,7,NA,NA,NA,technology,No
Fly,1960-1969,Male,Shandong,Shanghai,No,8,NA,NA,NA,CEHS,No
Fly,1960-1969,Male,Jiangsu,Jiangsu,Yes,9,NA,NA,NA,finance,No
Fly,1950-1959,Female,Shandong,Shandong,Yes,6,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Heilongjiang,Heilongjiang,Yes,8,NA,NA,NA,social service,No
Fly,1980-1989,Male,Jiangxi,Guangdong,No,6,NA,NA,NA,technology,No
Fly,1950-1959,Male,Jiangxi,Jiangxi,Yes,6,NA,NA,NA,CEHS,No
Fly,1950-1959,Male,Hunan,Hunan,Yes,7,NA,NA,NA,CEHS,No
